id,label,name
trip_Hindistan 2024 Maide Cebi_16 ŞUBAT 2024_85,Trip,Hindistan 2024 Maide Cebi
date_start_16 ŞUBAT 2024,DateStart,16 ŞUBAT 2024
date_end_2 MART 2024,DateEnd,2 MART 2024
highlight_Ranthambore,Highlight,Ranthambore
highlight_Jodhpur,Highlight,Jodhpur
highlight_Mumbai,Highlight,Mumbai
city_Ranthambore,City,Ranthambore
city_Jodhpur,City,Jodhpur
city_Mumbai,City,Mumbai
activity_Humayun’un Türbesi ziyareti,Activity,Humayun’un Türbesi ziyareti
activity_Jaipur City Palace gezisi,Activity,Jaipur City Palace gezisi
activity_Amber Kalesi ziyareti,Activity,Amber Kalesi ziyareti
activity_Ranthambore Milli Parkı’nda jeep safari,Activity,Ranthambore Milli Parkı’nda jeep safari
activity_Bishnoi köyü safari gezisi,Activity,Bishnoi köyü safari gezisi
activity_Udaipur City Palace ve göl çevresi gezisi,Activity,Udaipur City Palace ve göl çevresi gezisi
activity_Bundi Palace ve Chitra Shala gezisi,Activity,Bundi Palace ve Chitra Shala gezisi
activity_Ranakpur Jain Tapınakları ziyareti,Activity,Ranakpur Jain Tapınakları ziyareti
activity_Jodhpur Mehrangarh Kalesi gezisi,Activity,Jodhpur Mehrangarh Kalesi gezisi
activity_Elephanta Adası ve Trimurti heykeli ziyareti,Activity,Elephanta Adası ve Trimurti heykeli ziyareti
activity_Mumbai şehir turu,Activity,Mumbai şehir turu
trip_Küba Gezisi 2022_2 KASIM 2022_86,Trip,Küba Gezisi 2022
date_start_2 KASIM 2022,DateStart,2 KASIM 2022
date_end_9 KASIM 2022,DateEnd,9 KASIM 2022
highlight_Trinidad,Highlight,Trinidad
highlight_Santa Clara,Highlight,Santa Clara
city_Cienfuegos,City,Cienfuegos
city_Trinidad,City,Trinidad
city_Santa Clara,City,Santa Clara
restaurant_La Canchanchara,Restaurant,La Canchanchara
"activity_Havana şehir turu (Eski Kent, Malecon, Devrim Meydanı, Colomb Mezarlığı, Miramar)",Activity,"Havana şehir turu (Eski Kent, Malecon, Devrim Meydanı, Colomb Mezarlığı, Miramar)"
activity_Küba sokaklarında klasik Amerikan arabalarıyla gezi,Activity,Küba sokaklarında klasik Amerikan arabalarıyla gezi
"activity_Cienfuegos şehir turu (Valle Sarayı, Jose Marti Parkı, Prado Promenade)",Activity,"Cienfuegos şehir turu (Valle Sarayı, Jose Marti Parkı, Prado Promenade)"
activity_Trinidad gezisi ve La Canchanchara Bar ziyareti,Activity,Trinidad gezisi ve La Canchanchara Bar ziyareti
activity_Santa Clara gezisi ve Che Guevara Anıt Mezarı ziyareti,Activity,Santa Clara gezisi ve Che Guevara Anıt Mezarı ziyareti
activity_Vinales tütün tarlaları ve çiftlik ziyareti,Activity,Vinales tütün tarlaları ve çiftlik ziyareti
trip_Kolombiya - Peru 2024_None_87,Trip,Kolombiya - Peru 2024
country_Kolombiya,Country,Kolombiya
highlight_Kolombiya,Highlight,Kolombiya
highlight_Bogotá,Highlight,Bogotá
highlight_Cartagena,Highlight,Cartagena
city_Bogotá,City,Bogotá
city_Cartagena,City,Cartagena
activity_Bogotá şehir turu,Activity,Bogotá şehir turu
activity_Cartagena eski şehir gezisi,Activity,Cartagena eski şehir gezisi
activity_Lima şehir turu,Activity,Lima şehir turu
activity_Cusco şehir turu,Activity,Cusco şehir turu
activity_Machu Picchu gezisi,Activity,Machu Picchu gezisi
trip_Frieze London 2023_07 EKİM 2023_88,Trip,Frieze London 2023
country_İngiltere,Country,İngiltere
date_start_07 EKİM 2023,DateStart,07 EKİM 2023
date_end_10 EKİM 2023,DateEnd,10 EKİM 2023
highlight_İngiltere,Highlight,İngiltere
highlight_Londra,Highlight,Londra
highlight_Frieze London,Highlight,Frieze London
city_Londra,City,Londra
hotel_The Biltmore Mayfair Hotel,Hotel,The Biltmore Mayfair Hotel
activity_Frieze Sculpture Park ziyareti,Activity,Frieze Sculpture Park ziyareti
activity_Hayward Gallery ziyareti,Activity,Hayward Gallery ziyareti
activity_Frieze London fuarı gezisi,Activity,Frieze London fuarı gezisi
trip_Gamze Çuhadaroglu PROVENCE 2022_02 MAYIS 2022_89,Trip,Gamze Çuhadaroglu PROVENCE 2022
date_start_02 MAYIS 2022,DateStart,02 MAYIS 2022
date_end_05 MAYIS 2022,DateEnd,05 MAYIS 2022
highlight_Arles,Highlight,Arles
highlight_Aix-en-Provence,Highlight,Aix-en-Provence
city_Aix-en-Provence,City,Aix-en-Provence
restaurant_Château La Coste,Restaurant,Château La Coste
activity_Roussillon ve Gordes gezisi,Activity,Roussillon ve Gordes gezisi
activity_Arles şehir gezisi,Activity,Arles şehir gezisi
activity_Arles Luma Müzesi ziyareti,Activity,Arles Luma Müzesi ziyareti
activity_Mirabeau Caddesi’nde gezinti,Activity,Mirabeau Caddesi’nde gezinti
activity_Château La Coste şarap evi ve bahçeleri ziyareti,Activity,Château La Coste şarap evi ve bahçeleri ziyareti
trip_MAP Venedik Bienali 2022_MAYIS 2022_90,Trip,MAP Venedik Bienali 2022
date_start_MAYIS 2022,DateStart,MAYIS 2022
date_end_MAYIS 2022,DateEnd,MAYIS 2022
restaurant_La Caravella,Restaurant,La Caravella
hotel_Hotel Bauer Palazzo,Hotel,Hotel Bauer Palazzo
activity_Ai Weiwei sergisi,Activity,Ai Weiwei sergisi
activity_Giardini ana sergi turu,Activity,Giardini ana sergi turu
activity_Venedik Bienali ülke pavyonları turu,Activity,Venedik Bienali ülke pavyonları turu
activity_Arsenale ana sergi turu,Activity,Arsenale ana sergi turu
"activity_Personal Structures, Palazzo Bembo sergisi",Activity,"Personal Structures, Palazzo Bembo sergisi"
trip_MAP Barcelona Çağdaş Sanat Gezisi 2023_10 EKİM 2023_91,Trip,MAP Barcelona Çağdaş Sanat Gezisi 2023
date_start_10 EKİM 2023,DateStart,10 EKİM 2023
date_end_13 EKİM 2023,DateEnd,13 EKİM 2023
highlight_Çağdaş Sanat,Highlight,Çağdaş Sanat
city_Cadaques,City,Cadaques
restaurant_Merendero de la Mar,Restaurant,Merendero de la Mar
activity_Barcelona şehir gezisi,Activity,Barcelona şehir gezisi
activity_MACBA - Museu d’Art Contemporani de Barcelona ziyareti,Activity,MACBA - Museu d’Art Contemporani de Barcelona ziyareti
activity_Picasso Müzesi ziyareti,Activity,Picasso Müzesi ziyareti
activity_Antoni Tàpies Müzesi ziyareti,Activity,Antoni Tàpies Müzesi ziyareti
activity_La Casa de Salvador Dalí - Port Lligat gezisi,Activity,La Casa de Salvador Dalí - Port Lligat gezisi
activity_Caixa Forum gezisi,Activity,Caixa Forum gezisi
activity_Poble Espanyol gezisi,Activity,Poble Espanyol gezisi
activity_Joan Miró Vakfı ziyareti,Activity,Joan Miró Vakfı ziyareti
activity_Fundació Suñol ziyareti,Activity,Fundació Suñol ziyareti
activity_Dali Müzesi ziyareti,Activity,Dali Müzesi ziyareti
activity_Xavi Bou Atölye ziyareti,Activity,Xavi Bou Atölye ziyareti
activity_Jordi Bernadó Atölye ziyareti,Activity,Jordi Bernadó Atölye ziyareti
activity_James Turrell enstalasyonu ziyareti,Activity,James Turrell enstalasyonu ziyareti
trip_MAP Provence Program 31 Mart - 3 Nisan 2023_31 MART 2023_92,Trip,MAP Provence Program 31 Mart - 3 Nisan 2023
date_start_31 MART 2023,DateStart,31 MART 2023
date_end_3 NİSAN 2023,DateEnd,3 NİSAN 2023
highlight_Avignon,Highlight,Avignon
city_Saint-Remy-de-Provence,City,Saint-Remy-de-Provence
restaurant_La Luma Drum Cafe,Restaurant,La Luma Drum Cafe
restaurant_Les Deux Garçons,Restaurant,Les Deux Garçons
activity_Château La Coste sanat ve mimari gezisi,Activity,Château La Coste sanat ve mimari gezisi
activity_Fondation Vincent van Gogh Arles ziyareti,Activity,Fondation Vincent van Gogh Arles ziyareti
activity_Mucem Müzesi ziyareti,Activity,Mucem Müzesi ziyareti
activity_Atelier de Cezanne ziyareti,Activity,Atelier de Cezanne ziyareti
activity_Palais des Papes ziyareti,Activity,Palais des Papes ziyareti
activity_Saint-Paul de Mausole ziyareti,Activity,Saint-Paul de Mausole ziyareti
activity_Carrières de Lumières ziyareti,Activity,Carrières de Lumières ziyareti
activity_Les Deux Garçons’da kahve molası,Activity,Les Deux Garçons’da kahve molası
trip_Jules Verne - 2 Ladies - Japan - March 2024_MART 2024_93,Trip,Jules Verne - 2 Ladies - Japan - March 2024
date_start_MART 2024,DateStart,MART 2024
date_end_MART 2024,DateEnd,MART 2024
highlight_Naoshima,Highlight,Naoshima
highlight_Teshima,Highlight,Teshima
activity_Arashiyama Bamboo Grove ziyareti,Activity,Arashiyama Bamboo Grove ziyareti
activity_Fushimi Inari Tapınağı ziyareti,Activity,Fushimi Inari Tapınağı ziyareti
activity_Naoshima & Teshima sanat adaları gezisi,Activity,Naoshima & Teshima sanat adaları gezisi
trip_Lofoten Islands - Version 2.0_24 TEMMUZ 2024_94,Trip,Lofoten Islands - Version 2.0
date_start_24 TEMMUZ 2024,DateStart,24 TEMMUZ 2024
date_end_31 TEMMUZ 2024,DateEnd,31 TEMMUZ 2024
highlight_Norveç,Highlight,Norveç
highlight_Lofoten,Highlight,Lofoten
highlight_Henningsvær,Highlight,Henningsvær
highlight_Svolvær,Highlight,Svolvær
highlight_Reine,Highlight,Reine
city_Henningsvær,City,Henningsvær
city_Svolvær,City,Svolvær
city_Reine,City,Reine
city_Å,City,Å
restaurant_Restaurant Nyvågar,Restaurant,Restaurant Nyvågar
activity_Midnight Sun Safari,Activity,Midnight Sun Safari
activity_Sea Eagle RIB Boat Safari,Activity,Sea Eagle RIB Boat Safari
activity_Henningsvær gezisi,Activity,Henningsvær gezisi
activity_Svolvær gezisi,Activity,Svolvær gezisi
activity_Rehberli hiking ve çevre gezisi,Activity,Rehberli hiking ve çevre gezisi
activity_Å köyü gezisi,Activity,Å köyü gezisi
activity_Kayaking özel turu,Activity,Kayaking özel turu
trip_Güney Afrika 22-30 Ocak_22 OCAK 2025_95,Trip,Güney Afrika 22-30 Ocak
date_start_22 OCAK 2025,DateStart,22 OCAK 2025
date_end_30 OCAK 2025,DateEnd,30 OCAK 2025
city_Marataba,City,Marataba
activity_Öğleden sonra safari,Activity,Öğleden sonra safari
activity_Tam gün safari,Activity,Tam gün safari
activity_Kirstenbosch Ulusal Botanik Bahçesi gezisi,Activity,Kirstenbosch Ulusal Botanik Bahçesi gezisi
activity_Stellenbosch şarap bağları turu,Activity,Stellenbosch şarap bağları turu
activity_Cape Winelands bölgesi ziyareti,Activity,Cape Winelands bölgesi ziyareti
trip_Mardin 13-15 Ekim 2023_13 EKİM 2023_96,Trip,Mardin 13-15 Ekim 2023
date_start_13 EKİM 2023,DateStart,13 EKİM 2023
date_end_15 EKİM 2023,DateEnd,15 EKİM 2023
highlight_Mardin,Highlight,Mardin
highlight_Midyat,Highlight,Midyat
city_Mardin,City,Mardin
city_Midyat,City,Midyat
activity_Mardin şehir turu,Activity,Mardin şehir turu
activity_Sakıp Sabancı Müzesi ziyareti,Activity,Sakıp Sabancı Müzesi ziyareti
activity_Eski PTT Binası gezisi,Activity,Eski PTT Binası gezisi
activity_Eski Mardin Evleri ve Abbara tünelleri gezisi,Activity,Eski Mardin Evleri ve Abbara tünelleri gezisi
activity_Zinciriye Medresesi ziyareti,Activity,Zinciriye Medresesi ziyareti
activity_Kültür Sokağı ve Uçurtma Atölyesi gezisi,Activity,Kültür Sokağı ve Uçurtma Atölyesi gezisi
activity_Ulu Camii ziyareti,Activity,Ulu Camii ziyareti
activity_Deyrulzafaran Manastırı ziyareti,Activity,Deyrulzafaran Manastırı ziyareti
activity_Kasımiye Medresesi ziyareti,Activity,Kasımiye Medresesi ziyareti
activity_Midyat şehir turu,Activity,Midyat şehir turu
activity_Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti,Activity,Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti
activity_Mor Gabriel Manastırı ziyareti,Activity,Mor Gabriel Manastırı ziyareti
trip_Meksika 06-16 Aralık 2023_06 ARALIK 2023_97,Trip,Meksika 06-16 Aralık 2023
date_start_06 ARALIK 2023,DateStart,06 ARALIK 2023
date_end_16 ARALIK 2023,DateEnd,16 ARALIK 2023
highlight_Tulum,Highlight,Tulum
city_Tulum,City,Tulum
hotel_Hotel Rosas,Hotel,Hotel Rosas
activity_Mexico City şehir turu,Activity,Mexico City şehir turu
activity_Ulusal Saray ve Diego Rivera duvar resimleri ziyareti,Activity,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti
activity_Zócalo ve Metropolitan Katedrali ziyareti,Activity,Zócalo ve Metropolitan Katedrali ziyareti
activity_Xochimilco yüzen bahçeleri gezisi,Activity,Xochimilco yüzen bahçeleri gezisi
activity_Coyoacan köyü ziyareti,Activity,Coyoacan köyü ziyareti
activity_Frida Kahlo Müzesi ziyareti,Activity,Frida Kahlo Müzesi ziyareti
activity_Mérida şehir turu,Activity,Mérida şehir turu
activity_San Ildefonso Katedrali ziyareti,Activity,San Ildefonso Katedrali ziyareti
activity_Casa Montejo ziyareti,Activity,Casa Montejo ziyareti
activity_Yucatan Valilik Sarayı duvar resimleri ziyareti,Activity,Yucatan Valilik Sarayı duvar resimleri ziyareti
activity_Chichen-Itza arkeolojik alanı ziyareti,Activity,Chichen-Itza arkeolojik alanı ziyareti
trip_Mendi Family - Kenya 25-29 Aralık_25 ARALIK 2023_98,Trip,Mendi Family - Kenya 25-29 Aralık
date_start_25 ARALIK 2023,DateStart,25 ARALIK 2023
date_end_29 ARALIK 2023,DateEnd,29 ARALIK 2023
hotel_Emara Ole Sereni Hotel,Hotel,Emara Ole Sereni Hotel
activity_Akşam safari,Activity,Akşam safari
activity_Sabah ve akşam safarileri,Activity,Sabah ve akşam safarileri
activity_Karen Blixen Müzesi ziyareti,Activity,Karen Blixen Müzesi ziyareti
activity_Giraffe Centre ziyareti,Activity,Giraffe Centre ziyareti
trip_Mevzun Vietnam Kamboçya 2016_24 KASIM 2016_99,Trip,Mevzun Vietnam Kamboçya 2016
date_start_24 KASIM 2016,DateStart,24 KASIM 2016
date_end_2 ARALIK 2016,DateEnd,2 ARALIK 2016
highlight_Halong,Highlight,Halong
highlight_Hoi An,Highlight,Hoi An
highlight_Ho Chi Minh City,Highlight,Ho Chi Minh City
city_Halong,City,Halong
city_Hoi An,City,Hoi An
city_Ho Chi Minh City,City,Ho Chi Minh City
hotel_Park Hyatt Saigon,Hotel,Park Hyatt Saigon
hotel_Intercontinental Danang,Hotel,Intercontinental Danang
hotel_Sofitel Legend Metropole Hanoi,Hotel,Sofitel Legend Metropole Hanoi
hotel_Paradise Luxury Halong,Hotel,Paradise Luxury Halong
activity_Hanoi şehir turu,Activity,Hanoi şehir turu
activity_Ngoc Son Pagoda ziyareti,Activity,Ngoc Son Pagoda ziyareti
activity_Temple of Literature ziyareti,Activity,Temple of Literature ziyareti
activity_Water Puppet gösterisi,Activity,Water Puppet gösterisi
activity_Halong Bay tekne turu,Activity,Halong Bay tekne turu
activity_Hoi An yürüyüş turu,Activity,Hoi An yürüyüş turu
activity_Ho Chi Minh City şehir turu,Activity,Ho Chi Minh City şehir turu
activity_Ben Thanh Market ziyareti,Activity,Ben Thanh Market ziyareti
activity_War Remnants Museum ziyareti,Activity,War Remnants Museum ziyareti
activity_Cu Chi Tünelleri gezisi,Activity,Cu Chi Tünelleri gezisi
activity_Siem Reap Angkor Wat ziyareti,Activity,Siem Reap Angkor Wat ziyareti
activity_Ta Prohm Tapınağı ziyareti,Activity,Ta Prohm Tapınağı ziyareti
activity_Banteay Srei ve Banteay Samre tapınakları ziyareti,Activity,Banteay Srei ve Banteay Samre tapınakları ziyareti
activity_Tonle Sap Gölü yüzen köy ziyareti,Activity,Tonle Sap Gölü yüzen köy ziyareti
trip_Mevzun Çifçi Hindistan 2024_5 MART 2024_100,Trip,Mevzun Çifçi Hindistan 2024
date_start_5 MART 2024,DateStart,5 MART 2024
date_end_15 MART 2024,DateEnd,15 MART 2024
activity_Jaipur Amber Kalesi ziyareti,Activity,Jaipur Amber Kalesi ziyareti
activity_Jaipur City Palace ziyareti,Activity,Jaipur City Palace ziyareti
activity_Udaipur göl gezisi,Activity,Udaipur göl gezisi
activity_Udaipur City Palace ziyareti,Activity,Udaipur City Palace ziyareti
activity_Jodhpur Mehrangarh Kalesi ziyareti,Activity,Jodhpur Mehrangarh Kalesi ziyareti
trip_Mine Bahadır Japonya - Tayland Programı_25 KASIM 2022_101,Trip,Mine Bahadır Japonya - Tayland Programı
date_start_25 KASIM 2022,DateStart,25 KASIM 2022
date_end_9 ARALIK 2022,DateEnd,9 ARALIK 2022
city_Ise Shima,City,Ise Shima
activity_Senso-ji Tapınağı ve Nakamise alışveriş caddesi ziyareti,Activity,Senso-ji Tapınağı ve Nakamise alışveriş caddesi ziyareti
activity_Akihabara gezisi,Activity,Akihabara gezisi
activity_Kyoto şehir turu,Activity,Kyoto şehir turu
activity_Nishiki Pazarı ziyareti,Activity,Nishiki Pazarı ziyareti
activity_Machiya deneyimi,Activity,Machiya deneyimi
activity_Ise Shima bölgesi gezisi,Activity,Ise Shima bölgesi gezisi
activity_Naiku ve Geku Shinto tapınakları ziyareti,Activity,Naiku ve Geku Shinto tapınakları ziyareti
activity_Chiang Rai fil kampı ziyareti,Activity,Chiang Rai fil kampı ziyareti
activity_Golden Triangle bölgesi gezisi,Activity,Golden Triangle bölgesi gezisi
activity_Chiang Mai şehir turu,Activity,Chiang Mai şehir turu
activity_Phuket sahil tatili,Activity,Phuket sahil tatili
trip_Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika_28 EYLÜL 2023_102,Trip,Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika
date_start_28 EYLÜL 2023,DateStart,28 EYLÜL 2023
date_end_9 EKİM 2023,DateEnd,9 EKİM 2023
city_Sabi Sabi,City,Sabi Sabi
restaurant_Delaire Graff,Restaurant,Delaire Graff
hotel_Four Seasons Hotel The Westcliff,Hotel,Four Seasons Hotel The Westcliff
activity_Johannesburg şehir turu,Activity,Johannesburg şehir turu
activity_Zeitz MOCAA ziyareti,Activity,Zeitz MOCAA ziyareti
activity_Cape Point gezisi,Activity,Cape Point gezisi
activity_Boulders Beach penguen kolonisi ziyareti,Activity,Boulders Beach penguen kolonisi ziyareti
activity_Franschhoek ve Stellenbosch şarap bağları gezisi,Activity,Franschhoek ve Stellenbosch şarap bağları gezisi
activity_Iziko Müzesi ziyareti,Activity,Iziko Müzesi ziyareti
trip_Myanmar 2017 Mevzun Çiftçi_15 KASIM 2017_103,Trip,Myanmar 2017 Mevzun Çiftçi
country_Myanmar,Country,Myanmar
date_start_15 KASIM 2017,DateStart,15 KASIM 2017
date_end_25 KASIM 2017,DateEnd,25 KASIM 2017
highlight_Myanmar,Highlight,Myanmar
highlight_Yangon,Highlight,Yangon
highlight_Mandalay,Highlight,Mandalay
highlight_Bagan,Highlight,Bagan
highlight_Inle Lake,Highlight,Inle Lake
city_Yangon,City,Yangon
city_Mandalay,City,Mandalay
city_Bagan,City,Bagan
city_Inle Lake,City,Inle Lake
hotel_Belmond Road to Mandalay Cruise,Hotel,Belmond Road to Mandalay Cruise
activity_Shwedagon Pagoda ziyareti,Activity,Shwedagon Pagoda ziyareti
activity_Yangon şehir turu,Activity,Yangon şehir turu
activity_Mandalay gezisi,Activity,Mandalay gezisi
activity_Bagan tapınakları gezisi,Activity,Bagan tapınakları gezisi
activity_Ananda ve Gubyaukgyi tapınakları ziyareti,Activity,Ananda ve Gubyaukgyi tapınakları ziyareti
activity_Phaung Daw Oo Pagoda ziyareti,Activity,Phaung Daw Oo Pagoda ziyareti
activity_Inle Gölü gezisi,Activity,Inle Gölü gezisi
activity_Lacquer ware atölyesi ziyareti,Activity,Lacquer ware atölyesi ziyareti
activity_Damnoen Saduak yüzen pazar ziyareti (Bangkok),Activity,Damnoen Saduak yüzen pazar ziyareti (Bangkok)
trip_SUMMER EUROPE 2025_2026-03-20_104,Trip,SUMMER EUROPE 2025
country_FRANCE,Country,FRANCE
country_ITALY,Country,ITALY
date_start_2026-03-20,DateStart,2026-03-20
date_end_2026-03-29,DateEnd,2026-03-29
price_3564,Price,3564
season_SUMMER,Season,SUMMER
highlight_CITY BREAK,Highlight,CITY BREAK
highlight_HISTORY,Highlight,HISTORY
city_PARIS,City,PARIS
city_ROME,City,ROME
restaurant_LE BISTRO,Restaurant,LE BISTRO
restaurant_TRATTORIA ROMANA,Restaurant,TRATTORIA ROMANA
hotel_HOTEL LUMIERE,Hotel,HOTEL LUMIERE
hotel_ROMA SUITES,Hotel,ROMA SUITES
activity_EIFFEL TOWER,Activity,EIFFEL TOWER
activity_COLOSSEUM TOUR,Activity,COLOSSEUM TOUR
trip_SUMMER EUROPE 2024_2024-02-19_105,Trip,SUMMER EUROPE 2024
date_start_2024-02-19,DateStart,2024-02-19
date_end_2024-02-28,DateEnd,2024-02-28
price_2147,Price,2147
trip_BALKANS 2025_2026-01-18_106,Trip,BALKANS 2025
country_TURKEY,Country,TURKEY
country_BULGARIA,Country,BULGARIA
country_NORTH MACEDONIA,Country,NORTH MACEDONIA
date_start_2026-01-18,DateStart,2026-01-18
date_end_2026-01-24,DateEnd,2026-01-24
price_2672,Price,2672
season_FALL,Season,FALL
highlight_CULTURE,Highlight,CULTURE
city_LEG1,City,LEG1
city_LEG2,City,LEG2
activity_AYASOFYA CAMII,Activity,AYASOFYA CAMII
activity_OLD TOWN WALK,Activity,OLD TOWN WALK
trip_ROME ANCIENT 2024_2026-07-27_107,Trip,ROME ANCIENT 2024
date_start_2026-07-27,DateStart,2026-07-27
date_end_2026-07-31,DateEnd,2026-07-31
price_4946,Price,4946
restaurant_TRASTEVERE TRATTORIA,Restaurant,TRASTEVERE TRATTORIA
hotel_FORUM INN,Hotel,FORUM INN
activity_COLOSSEUM,Activity,COLOSSEUM
activity_ROMAN FORUM,Activity,ROMAN FORUM
activity_PALATINE HILL,Activity,PALATINE HILL
trip_SUMMER EUROPE 2025_2025-10-05_108,Trip,SUMMER EUROPE 2025
date_start_2025-10-05,DateStart,2025-10-05
date_end_2025-10-08,DateEnd,2025-10-08
price_3803,Price,3803
trip_CAPPADOCIA DREAM 2023_2026-08-26_109,Trip,CAPPADOCIA DREAM 2023
date_start_2026-08-26,DateStart,2026-08-26
date_end_2026-09-05,DateEnd,2026-09-05
price_4000,Price,4000
season_SPRING,Season,SPRING
highlight_NATURE,Highlight,NATURE
city_GOREME,City,GOREME
city_ISTANBUL,City,ISTANBUL
restaurant_MEZE HOUSE,Restaurant,MEZE HOUSE
restaurant_KONYALI RESTAURANT,Restaurant,KONYALI RESTAURANT
hotel_GOREME CAVE HOTEL,Hotel,GOREME CAVE HOTEL
hotel_SULTANAHMET INN,Hotel,SULTANAHMET INN
activity_BALLOON RIDE,Activity,BALLOON RIDE
activity_GOREME OPEN AIR MUSEUM,Activity,GOREME OPEN AIR MUSEUM
activity_TOPKAPI PALACE,Activity,TOPKAPI PALACE
trip_BALKANS LOOP 2025_2025-09-01_110,Trip,BALKANS LOOP 2025
date_start_2025-09-01,DateStart,2025-09-01
date_end_2025-09-10,DateEnd,2025-09-10
price_2140,Price,2140
trip_LONDON HIGHLIGHTS 2024_2024-09-05_111,Trip,LONDON HIGHLIGHTS 2024
country_UNITED KINGDOM,Country,UNITED KINGDOM
date_start_2024-09-05,DateStart,2024-09-05
date_end_2024-09-09,DateEnd,2024-09-09
price_990,Price,990
highlight_MUSEUMS,Highlight,MUSEUMS
city_LONDON,City,LONDON
restaurant_DISHOOM,Restaurant,DISHOOM
hotel_SOUTHBANK HOTEL,Hotel,SOUTHBANK HOTEL
activity_BRITISH MUSEUM,Activity,BRITISH MUSEUM
activity_TOWER OF LONDON,Activity,TOWER OF LONDON
activity_LONDON EYE,Activity,LONDON EYE
trip_NEW YORK CLASSICS 2024_2024-10-12_112,Trip,NEW YORK CLASSICS 2024
country_UNITED STATES,Country,UNITED STATES
date_start_2024-10-12,DateStart,2024-10-12
date_end_2024-10-16,DateEnd,2024-10-16
price_1250,Price,1250
city_NEW YORK,City,NEW YORK
restaurant_SHAKE SHACK,Restaurant,SHAKE SHACK
hotel_MIDTOWN INN,Hotel,MIDTOWN INN
activity_STATUE OF LIBERTY,Activity,STATUE OF LIBERTY
activity_TIMES SQUARE,Activity,TIMES SQUARE
activity_CENTRAL PARK,Activity,CENTRAL PARK
trip_TOKYO ESSENTIALS 2025_2025-04-03_113,Trip,TOKYO ESSENTIALS 2025
country_JAPAN,Country,JAPAN
date_start_2025-04-03,DateStart,2025-04-03
date_end_2025-04-08,DateEnd,2025-04-08
price_1400,Price,1400
city_TOKYO,City,TOKYO
restaurant_SUSHI BAR,Restaurant,SUSHI BAR
hotel_SHIBUYA HOTEL,Hotel,SHIBUYA HOTEL
activity_SENSOJI TEMPLE,Activity,SENSOJI TEMPLE
activity_SHIBUYA CROSSING,Activity,SHIBUYA CROSSING
activity_MEIJI SHRINE,Activity,MEIJI SHRINE
trip_KYOTO TEMPLES 2025_2025-04-08_114,Trip,KYOTO TEMPLES 2025
date_start_2025-04-08,DateStart,2025-04-08
date_end_2025-04-12,DateEnd,2025-04-12
price_1100,Price,1100
highlight_TEMPLES,Highlight,TEMPLES
city_KYOTO,City,KYOTO
restaurant_UDON HOUSE,Restaurant,UDON HOUSE
hotel_GION RYOKAN,Hotel,GION RYOKAN
activity_FUSHIMI INARI SHRINE,Activity,FUSHIMI INARI SHRINE
activity_KINKAKUJI TEMPLE,Activity,KINKAKUJI TEMPLE
activity_KIYOMIZU DERA,Activity,KIYOMIZU DERA
trip_BARCELONA ARCHITECTURE 2024_2024-05-27_115,Trip,BARCELONA ARCHITECTURE 2024
country_SPAIN,Country,SPAIN
date_start_2024-05-27,DateStart,2024-05-27
date_end_2024-05-31,DateEnd,2024-05-31
price_870,Price,870
highlight_ARCHITECTURE,Highlight,ARCHITECTURE
city_BARCELONA,City,BARCELONA
restaurant_TAPAS BAR,Restaurant,TAPAS BAR
hotel_EIXAMPLE HOTEL,Hotel,EIXAMPLE HOTEL
activity_SAGRADA FAMILIA,Activity,SAGRADA FAMILIA
activity_PARK GUELL,Activity,PARK GUELL
activity_CASA BATLLO,Activity,CASA BATLLO
trip_GAUDI WEEKEND 2025_2025-06-20_116,Trip,GAUDI WEEKEND 2025
date_start_2025-06-20,DateStart,2025-06-20
date_end_2025-06-23,DateEnd,2025-06-23
price_720,Price,720
trip_ISTANBUL CLASSICS 2024_2024-05-10_117,Trip,ISTANBUL CLASSICS 2024
date_start_2024-05-10,DateStart,2024-05-10
date_end_2024-05-14,DateEnd,2024-05-14
price_900,Price,900
activity_BLUE MOSQUE,Activity,BLUE MOSQUE
trip_SUMMER EUROPE 2025_2025-07-01_118,Trip,SUMMER EUROPE 2025
date_start_2025-07-01,DateStart,2025-07-01
date_end_2025-07-10,DateEnd,2025-07-10
price_3500,Price,3500
trip_CAPPADOCIA DREAM 2023_2023-04-18_119,Trip,CAPPADOCIA DREAM 2023
date_start_2023-04-18,DateStart,2023-04-18
date_end_2023-04-22,DateEnd,2023-04-22
price_1150,Price,1150
city_URGUP,City,URGUP
activity_SUNRISE VIEWPOINT,Activity,SUNRISE VIEWPOINT
trip_ROME ANTIQUITY 2024_2024-05-20_120,Trip,ROME ANTIQUITY 2024
date_start_2024-05-20,DateStart,2024-05-20
date_end_2024-05-24,DateEnd,2024-05-24
price_820,Price,820
trip_ISTANBUL & CAPPADOCIA 2023_2023-04-20_121,Trip,ISTANBUL & CAPPADOCIA 2023
date_start_2023-04-20,DateStart,2023-04-20
date_end_2023-04-27,DateEnd,2023-04-27
price_1200,Price,1200
